,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J085919.9-472935,STAR,STAR,0.777109741626386,0.001787242104357795,0.0013556009044204175,0.00741226377563163,6.35491819742812e-05,0.0003036964433634017,0.777109741626386,0.0007658329470445822,0.21120207301682173
2CXO J153730.8+055852,ULX,AGN,0.9962089309598658,0.9962089309598658,0.00011809387854626567,0.0007918011386122175,2.7386074544618062e-05,7.099384838454047e-05,0.0008912545813338369,0.0016922083638922021,0.0001993311548207857
2CXO J172440.1-341712,YSO,YSO,0.9987194656756815,8.832919426390599e-06,7.245954420654001e-05,1.5397158623210387e-05,5.80840668456965e-07,0.00014470597121993384,0.0010369737505138731,1.5841396601319341e-06,0.9987194656756815
2CXO J181842.7-134650,STAR,STAR,0.999983900773257,3.637540649078914e-06,5.007428878820183e-07,3.988499627491737e-06,4.535515937601058e-07,2.9631234227006298e-06,0.999983900773257,5.915832049482946e-07,3.964185357134172e-06
2CXO J205033.0+441538,STAR,STAR,0.7573153790079471,0.0009245283397703084,2.5976796199972967e-05,0.00021380550466126866,1.2642452136773281e-05,0.0001088872044955863,0.7573153790079471,4.8475963393191515e-05,0.24135030473139585
2CXO J034419.1+320931,STAR,STAR,0.9999746234989896,2.656800626102481e-06,1.0401283317470504e-06,1.9164648489822315e-05,1.8791700010104838e-07,8.774529808503116e-07,0.9999746234989896,5.894622006920512e-07,8.600913811121951e-07
2CXO J131927.5+445656,AGN,AGN,0.998763771245862,0.998763771245862,2.2520828412929147e-05,0.0009232402848422894,1.5345789626112186e-06,2.769625653932931e-06,0.00023985198548104555,3.937122671073064e-05,6.940224074470247e-06
2CXO J095755.4+022400,AGN,AGN,0.9999289337307886,0.9999289337307886,4.376903880099356e-06,3.440788714630741e-05,1.0118517782160245e-06,1.4566135326438415e-06,1.738169695590192e-05,7.85956729627102e-06,4.571748621816658e-06
2CXO J181830.9-134308,STAR,STAR,0.9999714680748172,1.230116049851638e-05,1.3000122002865841e-06,5.491868017392165e-06,4.4557921690395257e-07,1.4781100488389837e-06,0.9999714680748172,1.0136577971582883e-06,6.50153740370234e-06
2CXO J095856.1+024127,AGN,AGN,0.9999012776772694,0.9999012776772694,3.3179578156948857e-06,6.33763734473425e-05,1.000541374334516e-06,1.056067979666369e-06,2.0695605861480076e-05,5.257880890950742e-06,4.0178953612720235e-06
2CXO J100132.8+015759,AGN,AGN,0.9999396593546707,0.9999396593546707,4.701247010116892e-06,2.5277134257849276e-05,9.451159797901441e-07,1.162836833224815e-06,1.6062669340141804e-05,8.398151588983067e-06,3.7934903194054902e-06
2CXO J053540.7-044830,STAR,STAR,0.9999783115557517,4.828676121223082e-06,6.750598780820959e-06,5.870822139795236e-06,2.8249081349769255e-07,1.764164819065523e-06,0.9999783115557517,8.626388103746823e-07,1.3290527634247103e-06
2CXO J054707.6+001740,STAR,STAR,0.999803705241438,3.625951530200646e-05,2.1885351750009848e-05,0.0001062246726859537,3.513736684101251e-06,1.3342609159041218e-05,0.999803705241438,7.562134083417207e-06,7.5067388974277885e-06
2CXO J071838.1-245901,STAR,STAR,0.999961036313701,4.115956003569245e-06,9.025644081229858e-07,3.035450515122399e-05,3.1480937023338097e-07,5.980078015756948e-07,0.999961036313701,1.1873359642105894e-06,1.4905076001237498e-06
2CXO J143308.3-611540,HMXB,YSO,0.4086130343631367,0.006444319571515767,0.14818014197642132,0.29313724344338965,0.004475531713060784,0.0906009692225177,0.04697158384488932,0.00157717586506872,0.4086130343631367
2CXO J064111.8+092631,STAR,STAR,0.9993933613951589,9.555731558996624e-05,0.00038220181758568734,5.42526275135896e-05,3.0223370867560806e-06,6.12823767726089e-06,0.9993933613951589,1.2585954207163564e-05,5.289031518078232e-05
2CXO J184621.2-024354,STAR,STAR,0.9999687634696997,1.0031918388268218e-05,7.884380227387157e-07,1.3181760368767454e-05,4.2757767194055173e-07,9.509994872839454e-07,0.9999687634696997,1.013113031221968e-06,4.84272333001344e-06
2CXO J181845.8-134734,YSO,YSO,0.9994783705463132,1.4039882967310294e-05,1.1115401456689944e-05,1.8124427690083274e-05,1.7205461050764777e-06,1.800526549442563e-05,0.0004570054707430428,1.6184592302283903e-06,0.9994783705463132
2CXO J122523.2+245849,AGN,AGN,0.9999264453742424,0.9999264453742424,7.090117865970326e-06,1.0264396279037314e-05,6.877588582357507e-07,8.910668372399037e-07,4.747116499614978e-05,3.208554844264779e-06,3.941566076769215e-06
2CXO J113445.8+431858,AGN,AGN,0.9998233522071183,0.9998233522071183,8.48630921149085e-07,0.00013771734921746453,5.448195891068207e-07,6.3992002688017e-07,2.576413608853467e-05,7.562477284982652e-06,3.5704597534569996e-06
2CXO J133023.3-004100,AGN,AGN,0.9998661594571974,0.9998661594571974,2.1500553466976527e-06,1.071144513029624e-05,8.578876890099673e-07,1.7636508579245622e-06,1.824558786815358e-05,9.618273181750108e-05,3.929184093172072e-06
2CXO J112102.9+531013,HMXB,HMXB,0.9914787903532981,0.0003363543088762579,7.1466964904593505e-06,0.9914787903532981,7.204192712182691e-07,1.7580133747292576e-06,1.1564693564907417e-05,0.008160759638443985,2.9058766802297993e-06
2CXO J084121.5+360845,AGN,AGN,0.9999555052748086,0.9999555052748086,2.2951755928378825e-06,3.5768328366196053e-06,8.817508925580317e-06,4.685579244533014e-07,2.0647315228574218e-05,7.247029363970053e-06,1.4423053196608664e-06
2CXO J161156.2+451611,AGN,AGN,0.9995544831858872,0.9995544831858872,3.009611250847106e-06,3.308737289898348e-05,1.148686706577475e-06,1.6091852265349777e-06,2.3212425174758723e-05,0.00037883208781548016,4.6174450393222745e-06
2CXO J071620.9-292101,STAR,STAR,0.9999164461282992,4.34174850786443e-06,1.555368309304812e-06,7.306641190755874e-05,3.386713762264332e-07,1.131236341787268e-06,0.9999164461282992,1.6971957512854859e-06,1.4232395067080538e-06
2CXO J154023.6-031347,AGN,AGN,0.9979877300567418,0.9979877300567418,1.505579139956253e-05,0.0014821911740138531,1.183134188969695e-05,4.9319416092208885e-05,0.0002646312457924672,0.0001469584048224458,4.228256924811635e-05
2CXO J124637.0+262500,AGN,AGN,0.9998531260476032,0.9998531260476032,1.3006430135154193e-05,1.4319728628508912e-05,1.1842169604606898e-05,1.823554489332458e-06,7.145212809086586e-05,2.434610321984009e-05,1.0083838228416116e-05
2CXO J100123.0+020851,AGN,AGN,0.9994069327720736,0.9994069327720736,3.89415073132099e-05,0.0003829084281315027,4.888014253907178e-06,5.850133348397353e-06,0.00010857118277719477,3.219310365879451e-05,1.971485844341191e-05
2CXO J140244.2+542326,HMXB,HMXB,0.9999635539339303,1.8742432682366645e-05,1.105312803739073e-06,0.9999635539339303,2.3748836460285803e-07,3.8238834589430665e-07,8.00710575066013e-06,7.0049700383298835e-06,9.66368084291424e-07
2CXO J121345.5+364412,STAR,STAR,0.9996006505932948,3.563261584751019e-05,6.39774274613631e-06,0.000346298479149596,8.680161607903335e-07,1.2012077645143324e-06,0.9996006505932948,5.522121787688101e-06,3.4292232489411398e-06
2CXO J064049.7+095258,STAR,STAR,0.9994870364483179,7.196974700625845e-05,0.00034473705395022435,2.9546210316258666e-05,2.2530930360228888e-06,1.8336359789363133e-05,0.9994870364483179,9.145993031178007e-06,3.6975094552813574e-05
2CXO J145215.6+430448,AGN,AGN,0.9999122731582015,0.9999122731582015,7.353110302009512e-06,1.4264348372680722e-05,1.0408906834331337e-06,1.3059524443760112e-06,4.075804971369674e-05,1.6046314364641223e-05,6.958175917614299e-06
2CXO J104220.8-590908,STAR,STAR,0.9999511310130621,9.133572073773151e-06,2.4081160224482496e-06,2.0222974273554896e-05,7.575343079313094e-07,3.3811893743847856e-06,0.9999511310130621,1.9772146581652044e-06,1.0988386227700569e-05
2CXO J181840.8-134635,YSO,YSO,0.9997119076483678,5.786320233369701e-06,4.96849535064515e-06,5.125441791111692e-06,3.4906973591360294e-07,6.57731768251359e-06,0.00026428683516932375,9.988716694658528e-07,0.9997119076483678
2CXO J104601.1-602108,YSO,YSO,0.9996244776731872,1.301359397437207e-05,6.415375189194501e-07,1.4394821691179253e-05,7.514814346680932e-07,2.2229269117043285e-06,0.00034195430618797466,2.543659094067934e-06,0.9996244776731872
2CXO J140251.3+542135,HMXB,HMXB,0.9989676612744027,0.0005062403467284233,5.6230936303591966e-05,0.9989676612744027,1.6474756582977443e-06,2.222190177265744e-06,6.418671488261197e-05,0.00039510697881672927,6.704083030560544e-06
2CXO J231739.9+002737,AGN,AGN,0.9999527638527533,0.9999527638527533,1.4800480306247924e-06,1.4040181503041066e-05,4.5870971744308197e-07,1.8042823587259182e-06,1.0763504392880997e-05,1.6436868462093086e-05,2.252552781737911e-06
2CXO J042956.2+351742,STAR,AGN,0.9323862081657294,0.9323862081657294,0.0008234443410794921,0.013876534710595722,0.00034919158825669704,0.00031165144024313966,0.049859445776976534,0.0012239174207807622,0.0011696065563386096
2CXO J090450.5-014524,AGN,AGN,0.9994024263027766,0.9994024263027766,3.7031036461562323e-06,0.0003831610006341591,2.538762764632027e-06,3.6287878259008615e-06,0.0001803907153705631,7.860000077287295e-06,1.629132690516347e-05
2CXO J151545.0+553518,AGN,AGN,0.999979014938705,0.999979014938705,3.4599725620766884e-06,7.817545660106028e-06,3.037213008513502e-07,1.3709527493013998e-06,5.566865348275486e-06,1.074818612271127e-06,1.3911850625037247e-06
2CXO J064918.6-043029,STAR,STAR,0.9995392113547845,1.8193141683438958e-05,1.5718192003298908e-05,0.00022060991761478646,1.0467856209409693e-06,2.4406742285775226e-06,0.9995392113547845,2.965140938104542e-06,0.00019981479312619252
2CXO J064110.7+095742,STAR,STAR,0.9999006229145605,3.087964345623356e-05,1.4911148936506822e-06,2.988428421104717e-05,1.1607102363532524e-06,6.008757944628955e-06,0.9999006229145605,2.7817355027807795e-06,2.7170839194941452e-05
2CXO J005950.4-073454,ULX,ULX,0.9959183970971555,0.0035056797929631277,2.8525392567242272e-05,0.0004822487879211921,3.6261500129500174e-06,1.98961557888876e-05,3.4640745500469e-05,0.9959183970971555,6.98587809059687e-06
2CXO J053426.5-052323,STAR,STAR,0.9999258560811216,1.7011011657652525e-05,1.6477031542942852e-06,2.73832945874717e-05,1.2715190364631557e-05,3.346248204195828e-06,0.9999258560811216,5.9984027989047415e-06,6.042068111427172e-06
2CXO J053454.8-052512,STAR,STAR,0.9999780341440779,1.3847657443363084e-05,8.962185489822638e-07,2.1898165241336444e-06,3.758258726638478e-07,1.1068061751587744e-06,0.9999780341440779,1.0882927504431037e-06,2.461238607265621e-06
2CXO J095542.1+690336,ULX,ULX,0.7737940908159898,0.008997330582995993,0.00012434028449043776,0.19536261212976122,0.0004657627247066718,5.8956542529920846e-05,0.021102794237001402,0.7737940908159898,9.411268252443657e-05
2CXO J145400.1+033130,HMXB,HMXB,0.9952661320176605,0.0037981606751559395,0.0002534092496515051,0.9952661320176605,5.488913318643427e-06,0.0001342877210816783,0.00015498585798871144,0.00036194199002341336,2.559357511955529e-05
2CXO J140248.3+541828,HMXB,HMXB,0.9999536540666367,2.125334597788035e-05,3.972245251149463e-06,0.9999536540666367,2.6446030772769207e-07,9.74792343407476e-07,5.8640051547567375e-06,1.3048834612956753e-05,9.682497153686556e-07
2CXO J110014.5-771437,STAR,STAR,0.9999829564786604,5.248250087474966e-06,7.58115818709148e-07,5.653443797337023e-06,2.0968972438988532e-07,3.6283107894083467e-06,0.9999829564786604,6.518734314669724e-07,8.938376907174729e-07
2CXO J171957.7+263416,AGN,AGN,0.9876215665247406,0.9876215665247406,0.0060791251939302775,0.0045297972887240285,3.826474564448011e-05,0.0006687027084751419,0.0007067010572480526,0.0002001598241088287,0.00015568265712879046
2CXO J172600.8-341627,YSO,YSO,0.9975508626553216,7.579321738530249e-05,5.003125581859869e-05,0.0001747720670850738,0.001856389779415468,3.780481305836547e-05,0.00023372391279523352,2.0622299120493823e-05,0.9975508626553216
2CXO J073653.9+653535,HMXB,HMXB,0.9997258741982928,0.00015203551179061365,6.198415915216749e-06,0.9997258741982928,1.6375527403149572e-06,2.809088270815903e-06,7.208676652883165e-05,3.413346464255038e-05,5.22500181860529e-06
2CXO J160421.7+432354,AGN,AGN,0.9999149869594471,0.9999149869594471,5.1920826884303915e-06,1.0863284122327312e-05,1.0735122787482234e-06,1.126150444911785e-06,3.279665374017552e-05,2.960529728120086e-05,4.356059997019557e-06
2CXO J180452.3-242526,YSO,YSO,0.9535529028421146,0.000204768875753342,0.00011303399934568426,0.00017591816768856944,0.0003254387145084575,1.7498387589939863e-05,0.04554220275007241,6.823626292696339e-05,0.9535529028421146
2CXO J130745.4+363812,AGN,AGN,0.9994749648788521,0.9994749648788521,1.65868680955481e-06,0.000499786517201759,4.7590900957342864e-07,5.960147829211781e-07,1.8613244977717192e-05,1.6997793906011183e-06,2.2049689759559134e-06
2CXO J174245.4-281324,YSO,YSO,0.752448787096219,0.006336675435647555,0.02563873822393891,0.0022531398501483375,0.1982743029136551,0.0024921157555867312,0.012219978936198382,0.00033626178860607955,0.752448787096219
2CXO J212630.7-460547,AGN,AGN,0.9997885943716881,0.9997885943716881,3.954259274902011e-06,7.975268239202149e-05,1.2746130178704504e-06,2.1432793599517144e-06,9.916159535671089e-05,1.5955183910627198e-05,9.16401499989673e-06
2CXO J053515.7-052139,STAR,STAR,0.9997693107893768,1.037591513046193e-05,1.2335150302795302e-05,1.314618456409112e-05,4.09111783026409e-07,0.0001908179463976467,0.9997693107893768,9.976824486631498e-07,2.6072199965340703e-06
2CXO J121303.0+070220,AGN,AGN,0.999177556530714,0.999177556530714,4.212843738783279e-06,3.0981146418894906e-05,2.8215688593109225e-06,5.247169879862643e-06,0.0007009197977345011,6.530821593147789e-05,1.2952726722978574e-05
2CXO J053526.3-044926,STAR,STAR,0.9999909575200642,3.661434269972668e-06,3.6145962998409917e-07,1.7585511996773929e-06,2.3335003597618888e-07,4.305057780755922e-07,0.9999909575200642,6.148017854790846e-07,1.98237723678065e-06
2CXO J143728.7+344547,AGN,AGN,0.9999013066101472,0.9999013066101472,2.582524291395683e-06,8.584144511768957e-06,1.3383534780892605e-06,1.5503978323477138e-06,5.858270432692977e-05,1.5885118220306226e-05,1.0170147191827051e-05
2CXO J174748.0-295824,STAR,STAR,0.9995145792172281,1.553438045298063e-05,8.879898105803914e-05,0.00029272738902152653,1.2028581200985348e-06,1.0314014169902893e-05,0.9995145792172281,2.9817206081216644e-06,7.38614393411351e-05
2CXO J064106.3+092930,STAR,STAR,0.9991470987049053,0.00020832004266190993,4.972780411457772e-05,6.199873009832247e-05,9.525088160775727e-05,0.0002347440465709342,0.9991470987049053,1.792442262495762e-05,0.00018493536741624476
2CXO J173541.8-401126,STAR,STAR,0.9968267213326504,0.002016094631780261,2.1551696142546715e-05,0.000941816215211001,1.3431681372650341e-05,4.074394563602739e-05,0.9968267213326504,6.167467539648626e-05,7.796582181060777e-05
2CXO J020922.8-100824,ULX,ULX,0.9551580196730297,0.04386769771266923,3.415873386256133e-05,0.0005150725023292458,6.806105883127323e-06,9.633856088766937e-05,0.0002923735735268652,0.9551580196730297,2.9533137811647412e-05
2CXO J172641.7-354052,STAR,STAR,0.9992352084371412,2.4156045759815503e-05,5.5803581445e-05,0.000604982293268454,1.8704508930763786e-06,1.0375600736337645e-05,0.9992352084371412,6.394360061698919e-06,6.120923069433423e-05
2CXO J165423.2-414855,STAR,STAR,0.9962190328449064,0.00011555528120483252,0.0001708053095077418,0.0016485151926195704,8.863255696885889e-06,0.00018252812587815008,0.9962190328449064,3.524488544603766e-05,0.0016194551047404948
2CXO J053516.7-052019,STAR,STAR,0.9985990744595188,0.00021422132966257708,0.0003661295179799517,0.0007009933433558463,2.1246186854307857e-05,1.5479814492711644e-05,0.9985990744595188,5.108931090414236e-05,3.1766037231418124e-05
2CXO J133452.1+375744,AGN,AGN,0.9996271300394465,0.9996271300394465,1.8256097969071461e-06,0.0003167129751545648,8.024034059404408e-07,2.523599923420642e-06,2.964795265344178e-05,1.8109592730059756e-05,3.247826889203248e-06
2CXO J073624.6+653138,HMXB,HMXB,0.9925424938218687,0.004593474798857256,0.0006891136869234579,0.9925424938218687,6.007589828693583e-06,6.138558092032829e-05,0.00018264050796355764,0.0019066936362295316,1.8190377408614276e-05
2CXO J140327.5+542323,HMXB,HMXB,0.9998287802082066,3.986937384166262e-05,3.2245656495656188e-06,0.9998287802082066,3.356199346373394e-07,1.8764094180373524e-05,9.970354084666089e-05,7.956920357481144e-06,1.3656769830718495e-06
2CXO J133030.9-003845,AGN,AGN,0.9999244537626049,0.9999244537626049,3.1769555698298466e-06,3.329094558920848e-06,4.7506427102815675e-07,1.0368367619510668e-06,1.1464527561316012e-05,5.388815642355432e-05,2.1756022488594954e-06
2CXO J181910.0-133339,YSO,YSO,0.9999070721937929,3.080711907041493e-05,1.2211256842255533e-05,1.001113729260351e-05,4.7343972053651996e-07,2.7941479117909237e-06,3.560741965701291e-05,1.0232857124233814e-06,0.9999070721937929
2CXO J174501.6-285119,YSO,YSO,0.991112600253444,0.00017405052821207394,0.0064501648165367995,6.573248056921115e-05,4.4779412393657695e-05,9.223166744920463e-06,0.0021289348828391116,1.4514459260121261e-05,0.991112600253444
2CXO J103844.6+533007,HMXB,HMXB,0.9901856561627256,0.00024500555423976646,7.227833496916636e-06,0.9901856561627256,1.8181320250891752e-06,2.7177040320868154e-06,0.00015396747379785604,0.009391082212668956,1.2524927013740778e-05
2CXO J120205.0+575538,STAR,STAR,0.9994167591918862,1.437135705833235e-05,2.7675448889965694e-06,0.0005593259064172763,4.860824225303794e-07,2.405550924277029e-06,0.9994167591918862,1.918508748504945e-06,1.965857653859491e-06
2CXO J184417.7-040530,YSO,YSO,0.9999082213415306,3.8569344402890554e-05,8.400539356034606e-06,7.274555905345358e-06,4.407612485482604e-07,7.69020027116269e-06,2.8444536205765903e-05,9.587210797202382e-07,0.9999082213415306
2CXO J104943.3+583750,AGN,AGN,0.882846941255575,0.882846941255575,0.009005540180807979,0.09533736272948919,0.00018769494100021397,0.00043001799146401,0.00978070337511927,0.0017523448480124308,0.0006593946785322056
2CXO J180430.7-242224,YSO,YSO,0.9990046258684874,5.238116099608433e-05,8.034027384384214e-05,4.4270923303219194e-05,1.88386812637662e-06,2.99513716311255e-05,0.0007775639360351982,8.98259757688091e-06,0.9990046258684874
2CXO J085904.6-433926,YSO,YSO,0.9995806552086536,1.6674015414976197e-05,1.1283202059694794e-06,1.2346379555242955e-05,5.087154728074223e-07,3.109846351254187e-06,0.0003832387744440073,2.3387399020930778e-06,0.9995806552086536
2CXO J102359.6-574456,YSO,YSO,0.9982919873660163,7.365957035718739e-06,6.252462927749148e-07,1.4532328937352719e-05,3.580692976443445e-07,3.558388441315058e-07,0.0016836746508021821,1.1005427738889784e-06,0.9982919873660163
2CXO J222741.5-303809,AGN,AGN,0.9998276309085613,0.9998276309085613,3.965143784860841e-05,3.008864614756009e-05,1.4239627610130576e-06,3.6417863125157833e-05,2.9849893148511467e-05,2.8549777321304126e-05,6.387511086342782e-06
